onset	duration	channel	onset_sample_idx	event_type	target_sequence	keypress_id	finger_label	trial_number
2.1066666666667	0	UPPT001	1265	StartPractice	41324	n/a	n/a	1
3.3250000000000	0	n/a	1996	KeyDown	41324	4	Index	1
3.8183333333333	0	n/a	2292	KeyDown	41324	1	Little	1
4.5416666666667	0	n/a	2726	KeyDown	41324	3	Middle	1
6.8300000000000	0	n/a	4099	KeyDown	41324	2	Ring	1
7.1300000000000	0	n/a	4279	KeyDown	41324	4	Index	1
8.2483333333333	0	n/a	4950	KeyDown	41324	4	Index	1
10.8966666666667	0	n/a	6539	KeyDown	41324	1	Little	1
11.7316666666667	0	n/a	7040	KeyDown	41324	3	Middle	1
12.1450000000000	0	n/a	7288	StopPractice	41324	n/a	n/a	1
12.1466666666667	0	n/a	7289	StartRest	XXXXX	n/a	n/a	1
22.1816666666667	0	n/a	13310	StopRest	XXXXX	n/a	n/a	1
22.1833333333333	0	UPPT001	13311	StartPractice	41324	n/a	n/a	2
23.0700000000000	0	n/a	13843	KeyDown	41324	4	Index	2
23.4616666666667	0	n/a	14078	KeyDown	41324	1	Little	2
24.5566666666667	0	n/a	14735	KeyDown	41324	3	Middle	2
25.2116666666667	0	n/a	15128	KeyDown	41324	2	Ring	2
26.1300000000000	0	n/a	15679	KeyDown	41324	4	Index	2
26.5500000000000	0	n/a	15931	KeyDown	41324	4	Index	2
27.3766666666667	0	n/a	16427	KeyDown	41324	1	Little	2
28.7600000000000	0	n/a	17257	KeyDown	41324	3	Middle	2
29.6650000000000	0	n/a	17800	KeyDown	41324	2	Ring	2
29.9816666666667	0	n/a	17990	KeyDown	41324	4	Index	2
30.4916666666667	0	n/a	18296	KeyDown	41324	4	Index	2
30.8516666666667	0	n/a	18512	KeyDown	41324	1	Little	2
31.6366666666667	0	n/a	18983	KeyDown	41324	3	Middle	2
32.2216666666667	0	n/a	19334	StopPractice	41324	n/a	n/a	2
32.2233333333333	0	n/a	19335	StartRest	XXXXX	n/a	n/a	2
42.2550000000000	0	n/a	25354	StopRest	XXXXX	n/a	n/a	2
42.2566666666667	0	UPPT001	25355	StartPractice	41324	n/a	n/a	3
43.0200000000000	0	n/a	25813	KeyDown	41324	4	Index	3
43.3950000000000	0	n/a	26038	KeyDown	41324	1	Little	3
44.4650000000000	0	n/a	26680	KeyDown	41324	3	Middle	3
45.6100000000000	0	n/a	27367	KeyDown	41324	2	Ring	3
45.9516666666667	0	n/a	27572	KeyDown	41324	4	Index	3
46.3000000000000	0	n/a	27781	KeyDown	41324	4	Index	3
46.6966666666667	0	n/a	28019	KeyDown	41324	1	Little	3
47.2083333333333	0	n/a	28326	KeyDown	41324	3	Middle	3
47.6050000000000	0	n/a	28564	KeyDown	41324	2	Ring	3
47.9600000000000	0	n/a	28777	KeyDown	41324	4	Index	3
48.3083333333333	0	n/a	28986	KeyDown	41324	4	Index	3
48.5950000000000	0	n/a	29158	KeyDown	41324	1	Little	3
49.2433333333333	0	n/a	29547	KeyDown	41324	3	Middle	3
50.1616666666667	0	n/a	30098	KeyDown	41324	2	Ring	3
50.9100000000000	0	n/a	30547	KeyDown	41324	4	Index	3
51.2500000000000	0	n/a	30751	KeyDown	41324	4	Index	3
52.2950000000000	0	n/a	31378	StopPractice	41324	n/a	n/a	3
52.2966666666667	0	n/a	31379	StartRest	XXXXX	n/a	n/a	3
62.3300000000000	0	n/a	37399	StopRest	XXXXX	n/a	n/a	3
62.3316666666667	0	UPPT001	37400	StartPractice	41324	n/a	n/a	4
63.0583333333333	0	n/a	37836	KeyDown	41324	4	Index	4
63.4333333333333	0	n/a	38061	KeyDown	41324	1	Little	4
64.2000000000000	0	n/a	38521	KeyDown	41324	3	Middle	4
64.8400000000000	0	n/a	38905	KeyDown	41324	2	Ring	4
65.1683333333333	0	n/a	39102	KeyDown	41324	4	Index	4
65.4600000000000	0	n/a	39277	KeyDown	41324	4	Index	4
65.7650000000000	0	n/a	39460	KeyDown	41324	1	Little	4
66.5350000000000	0	n/a	39922	KeyDown	41324	3	Middle	4
67.0133333333333	0	n/a	40209	KeyDown	41324	2	Ring	4
67.3350000000000	0	n/a	40402	KeyDown	41324	4	Index	4
67.6500000000000	0	n/a	40591	KeyDown	41324	4	Index	4
67.9283333333333	0	n/a	40758	KeyDown	41324	1	Little	4
68.5100000000000	0	n/a	41107	KeyDown	41324	3	Middle	4
69.3133333333333	0	n/a	41589	KeyDown	41324	2	Ring	4
69.6000000000000	0	n/a	41761	KeyDown	41324	4	Index	4
70.0350000000000	0	n/a	42022	KeyDown	41324	4	Index	4
70.4266666666667	0	n/a	42257	KeyDown	41324	1	Little	4
71.2933333333333	0	n/a	42777	KeyDown	41324	3	Middle	4
71.6316666666667	0	n/a	42980	KeyDown	41324	2	Ring	4
72.3700000000000	0	n/a	43423	StopPractice	41324	n/a	n/a	4
72.3716666666667	0	n/a	43424	StartRest	XXXXX	n/a	n/a	4
82.4083333333333	0	n/a	49446	StopRest	XXXXX	n/a	n/a	4
82.4100000000000	0	UPPT001	49447	StartPractice	41324	n/a	n/a	5
83.0416666666667	0	n/a	49826	KeyDown	41324	4	Index	5
83.4483333333333	0	n/a	50070	KeyDown	41324	1	Little	5
84.3283333333333	0	n/a	50598	KeyDown	41324	3	Middle	5
84.7066666666667	0	n/a	50825	KeyDown	41324	2	Ring	5
85.0433333333333	0	n/a	51027	KeyDown	41324	4	Index	5
85.3383333333333	0	n/a	51204	KeyDown	41324	4	Index	5
85.7050000000000	0	n/a	51424	KeyDown	41324	1	Little	5
86.1333333333333	0	n/a	51681	KeyDown	41324	3	Middle	5
86.6233333333333	0	n/a	51975	KeyDown	41324	2	Ring	5
87.0283333333333	0	n/a	52218	KeyDown	41324	4	Index	5
87.3833333333333	0	n/a	52431	KeyDown	41324	4	Index	5
87.7083333333333	0	n/a	52626	KeyDown	41324	1	Little	5
88.5050000000000	0	n/a	53104	KeyDown	41324	3	Middle	5
89.1166666666667	0	n/a	53471	KeyDown	41324	2	Ring	5
89.6433333333333	0	n/a	53787	KeyDown	41324	4	Index	5
89.9466666666667	0	n/a	53969	KeyDown	41324	4	Index	5
90.2766666666667	0	n/a	54167	KeyDown	41324	1	Little	5
91.3316666666667	0	n/a	54800	KeyDown	41324	3	Middle	5
92.1766666666667	0	n/a	55307	KeyDown	41324	2	Ring	5
92.4483333333333	0	n/a	55470	StopPractice	41324	n/a	n/a	5
92.4500000000000	0	n/a	55471	StartRest	XXXXX	n/a	n/a	5
102.4800000000000	0	n/a	61489	StopRest	XXXXX	n/a	n/a	5
102.4816666666667	0	UPPT001	61490	StartPractice	41324	n/a	n/a	6
103.3050000000000	0	n/a	61984	KeyDown	41324	4	Index	6
103.7000000000000	0	n/a	62221	KeyDown	41324	1	Little	6
104.4550000000000	0	n/a	62674	KeyDown	41324	3	Middle	6
105.0600000000000	0	n/a	63037	KeyDown	41324	2	Ring	6
105.4516666666667	0	n/a	63272	KeyDown	41324	4	Index	6
105.7250000000000	0	n/a	63436	KeyDown	41324	4	Index	6
106.1033333333333	0	n/a	63663	KeyDown	41324	1	Little	6
106.5833333333333	0	n/a	63951	KeyDown	41324	3	Middle	6
106.9383333333333	0	n/a	64164	KeyDown	41324	2	Ring	6
107.2650000000000	0	n/a	64360	KeyDown	41324	4	Index	6
107.6700000000000	0	n/a	64603	KeyDown	41324	4	Index	6
108.0250000000000	0	n/a	64816	KeyDown	41324	1	Little	6
108.5433333333333	0	n/a	65127	KeyDown	41324	3	Middle	6
108.9033333333333	0	n/a	65343	KeyDown	41324	2	Ring	6
109.2650000000000	0	n/a	65560	KeyDown	41324	4	Index	6
109.5883333333333	0	n/a	65754	KeyDown	41324	4	Index	6
109.9216666666667	0	n/a	65954	KeyDown	41324	1	Little	6
110.8683333333333	0	n/a	66522	KeyDown	41324	3	Middle	6
111.1950000000000	0	n/a	66718	KeyDown	41324	2	Ring	6
111.7733333333333	0	n/a	67065	KeyDown	41324	4	Index	6
112.1550000000000	0	n/a	67294	KeyDown	41324	4	Index	6
112.5200000000000	0	n/a	67513	StopPractice	41324	n/a	n/a	6
112.5216666666667	0	n/a	67514	StartRest	XXXXX	n/a	n/a	6
122.5550000000000	0	n/a	73534	StopRest	XXXXX	n/a	n/a	6
122.5566666666667	0	UPPT001	73535	StartPractice	41324	n/a	n/a	7
123.2033333333333	0	n/a	73923	KeyDown	41324	4	Index	7
123.6000000000000	0	n/a	74161	KeyDown	41324	1	Little	7
124.0283333333333	0	n/a	74418	KeyDown	41324	3	Middle	7
124.3933333333333	0	n/a	74637	KeyDown	41324	2	Ring	7
124.7816666666667	0	n/a	74870	KeyDown	41324	4	Index	7
125.1316666666667	0	n/a	75080	KeyDown	41324	4	Index	7
125.5083333333333	0	n/a	75306	KeyDown	41324	1	Little	7
126.2433333333333	0	n/a	75747	KeyDown	41324	3	Middle	7
126.6000000000000	0	n/a	75961	KeyDown	41324	2	Ring	7
127.1600000000000	0	n/a	76297	KeyDown	41324	4	Index	7
127.5066666666667	0	n/a	76505	KeyDown	41324	4	Index	7
127.7633333333333	0	n/a	76659	KeyDown	41324	1	Little	7
128.4983333333333	0	n/a	77100	KeyDown	41324	3	Middle	7
128.8700000000000	0	n/a	77323	KeyDown	41324	2	Ring	7
129.2466666666667	0	n/a	77549	KeyDown	41324	4	Index	7
129.5616666666667	0	n/a	77738	KeyDown	41324	4	Index	7
129.8350000000000	0	n/a	77902	KeyDown	41324	1	Little	7
130.4700000000000	0	n/a	78283	KeyDown	41324	3	Middle	7
130.8300000000000	0	n/a	78499	KeyDown	41324	2	Ring	7
131.2250000000000	0	n/a	78736	KeyDown	41324	4	Index	7
131.5316666666667	0	n/a	78920	KeyDown	41324	4	Index	7
131.8166666666667	0	n/a	79091	KeyDown	41324	1	Little	7
132.5950000000000	0	n/a	79558	StopPractice	41324	n/a	n/a	7
132.5966666666667	0	n/a	79559	StartRest	XXXXX	n/a	n/a	7
142.6300000000000	0	n/a	85579	StopRest	XXXXX	n/a	n/a	7
142.6316666666667	0	UPPT001	85580	StartPractice	41324	n/a	n/a	8
143.3466666666667	0	n/a	86009	KeyDown	41324	4	Index	8
143.7300000000000	0	n/a	86239	KeyDown	41324	1	Little	8
144.1616666666667	0	n/a	86498	KeyDown	41324	3	Middle	8
144.4483333333334	0	n/a	86670	KeyDown	41324	2	Ring	8
144.7416666666667	0	n/a	86846	KeyDown	41324	4	Index	8
145.0283333333333	0	n/a	87018	KeyDown	41324	4	Index	8
145.2700000000000	0	n/a	87163	KeyDown	41324	1	Little	8
145.7283333333334	0	n/a	87438	KeyDown	41324	3	Middle	8
146.0200000000000	0	n/a	87613	KeyDown	41324	2	Ring	8
146.3200000000000	0	n/a	87793	KeyDown	41324	4	Index	8
146.6533333333333	0	n/a	87993	KeyDown	41324	4	Index	8
146.9516666666667	0	n/a	88172	KeyDown	41324	1	Little	8
147.4666666666667	0	n/a	88481	KeyDown	41324	3	Middle	8
147.7950000000000	0	n/a	88678	KeyDown	41324	2	Ring	8
148.1900000000000	0	n/a	88915	KeyDown	41324	4	Index	8
148.8083333333333	0	n/a	89286	KeyDown	41324	4	Index	8
149.0733333333334	0	n/a	89445	KeyDown	41324	1	Little	8
149.6166666666667	0	n/a	89771	KeyDown	41324	3	Middle	8
149.9300000000000	0	n/a	89959	KeyDown	41324	2	Ring	8
150.2250000000000	0	n/a	90136	KeyDown	41324	4	Index	8
150.6883333333333	0	n/a	90414	KeyDown	41324	4	Index	8
150.9283333333333	0	n/a	90558	KeyDown	41324	1	Little	8
151.4066666666667	0	n/a	90845	KeyDown	41324	3	Middle	8
151.7416666666667	0	n/a	91046	KeyDown	41324	2	Ring	8
152.0433333333334	0	n/a	91227	KeyDown	41324	4	Index	8
152.3233333333334	0	n/a	91395	KeyDown	41324	4	Index	8
152.5816666666667	0	n/a	91550	KeyDown	41324	1	Little	8
152.6700000000000	0	n/a	91603	StopPractice	41324	n/a	n/a	8
152.6716666666667	0	n/a	91604	StartRest	XXXXX	n/a	n/a	8
162.7033333333333	0	n/a	97623	StopRest	XXXXX	n/a	n/a	8
162.7050000000000	0	UPPT001	97624	StartPractice	41324	n/a	n/a	9
163.4033333333333	0	n/a	98043	KeyDown	41324	4	Index	9
163.8133333333333	0	n/a	98289	KeyDown	41324	1	Little	9
164.1633333333334	0	n/a	98499	KeyDown	41324	3	Middle	9
164.5233333333333	0	n/a	98715	KeyDown	41324	2	Ring	9
164.8933333333333	0	n/a	98937	KeyDown	41324	4	Index	9
165.1750000000000	0	n/a	99106	KeyDown	41324	4	Index	9
165.4766666666667	0	n/a	99287	KeyDown	41324	1	Little	9
165.8833333333334	0	n/a	99531	KeyDown	41324	3	Middle	9
166.1450000000000	0	n/a	99688	KeyDown	41324	2	Ring	9
166.4583333333333	0	n/a	99876	KeyDown	41324	4	Index	9
166.7616666666667	0	n/a	100058	KeyDown	41324	4	Index	9
167.0266666666667	0	n/a	100217	KeyDown	41324	1	Little	9
167.4100000000000	0	n/a	100447	KeyDown	41324	3	Middle	9
167.7016666666667	0	n/a	100622	KeyDown	41324	2	Ring	9
168.1483333333333	0	n/a	100890	KeyDown	41324	4	Index	9
168.5083333333334	0	n/a	101106	KeyDown	41324	4	Index	9
168.8550000000000	0	n/a	101314	KeyDown	41324	1	Little	9
169.5033333333333	0	n/a	101703	KeyDown	41324	3	Middle	9
169.7783333333333	0	n/a	101868	KeyDown	41324	2	Ring	9
170.0416666666667	0	n/a	102026	KeyDown	41324	4	Index	9
170.1600000000000	0	n/a	102097	KeyDown	41324	3	Middle	9
170.7950000000000	0	n/a	102478	KeyDown	41324	1	Little	9
171.3966666666667	0	n/a	102839	KeyDown	41324	3	Middle	9
171.6766666666667	0	n/a	103007	KeyDown	41324	2	Ring	9
171.9616666666667	0	n/a	103178	KeyDown	41324	4	Index	9
172.2316666666667	0	n/a	103340	KeyDown	41324	4	Index	9
172.4933333333333	0	n/a	103497	KeyDown	41324	1	Little	9
172.7433333333333	0	n/a	103647	StopPractice	41324	n/a	n/a	9
172.7450000000000	0	n/a	103648	StartRest	XXXXX	n/a	n/a	9
182.7800000000000	0	n/a	109669	StopRest	XXXXX	n/a	n/a	9
182.7816666666667	0	UPPT001	109670	StartPractice	41324	n/a	n/a	10
183.3733333333333	0	n/a	110025	KeyDown	41324	4	Index	10
183.7800000000000	0	n/a	110269	KeyDown	41324	1	Little	10
184.1466666666667	0	n/a	110489	KeyDown	41324	3	Middle	10
184.4883333333333	0	n/a	110694	KeyDown	41324	2	Ring	10
184.8066666666667	0	n/a	110885	KeyDown	41324	4	Index	10
185.1000000000000	0	n/a	111061	KeyDown	41324	4	Index	10
185.5000000000000	0	n/a	111301	KeyDown	41324	1	Little	10
185.9400000000000	0	n/a	111565	KeyDown	41324	3	Middle	10
186.2583333333334	0	n/a	111756	KeyDown	41324	2	Ring	10
186.6300000000000	0	n/a	111979	KeyDown	41324	4	Index	10
186.9150000000000	0	n/a	112150	KeyDown	41324	4	Index	10
187.1733333333333	0	n/a	112305	KeyDown	41324	1	Little	10
187.5916666666667	0	n/a	112556	KeyDown	41324	3	Middle	10
187.9183333333334	0	n/a	112752	KeyDown	41324	2	Ring	10
188.2166666666667	0	n/a	112931	KeyDown	41324	4	Index	10
188.5283333333333	0	n/a	113118	KeyDown	41324	4	Index	10
188.7983333333333	0	n/a	113280	KeyDown	41324	1	Little	10
189.1933333333334	0	n/a	113517	KeyDown	41324	3	Middle	10
189.4600000000000	0	n/a	113677	KeyDown	41324	2	Ring	10
189.8116666666667	0	n/a	113888	KeyDown	41324	4	Index	10
190.1083333333333	0	n/a	114066	KeyDown	41324	4	Index	10
190.3450000000000	0	n/a	114208	KeyDown	41324	1	Little	10
191.0083333333334	0	n/a	114606	KeyDown	41324	3	Middle	10
191.2833333333333	0	n/a	114771	KeyDown	41324	2	Ring	10
191.6433333333333	0	n/a	114987	KeyDown	41324	4	Index	10
191.9133333333334	0	n/a	115149	KeyDown	41324	4	Index	10
192.1766666666667	0	n/a	115307	KeyDown	41324	1	Little	10
192.6633333333334	0	n/a	115599	KeyDown	41324	3	Middle	10
192.8200000000000	0	n/a	115693	StopPractice	41324	n/a	n/a	10
192.8216666666667	0	n/a	115694	StartRest	XXXXX	n/a	n/a	10
202.8700000000000	0	n/a	121723	StopRest	XXXXX	n/a	n/a	10
202.8716666666667	0	UPPT001	121724	StartPractice	41324	n/a	n/a	11
203.6500000000000	0	n/a	122191	KeyDown	41324	4	Index	11
203.9900000000000	0	n/a	122395	KeyDown	41324	1	Little	11
204.3083333333333	0	n/a	122586	KeyDown	41324	3	Middle	11
204.6600000000000	0	n/a	122797	KeyDown	41324	2	Ring	11
205.0166666666667	0	n/a	123011	KeyDown	41324	4	Index	11
205.3166666666667	0	n/a	123191	KeyDown	41324	4	Index	11
205.6000000000000	0	n/a	123361	KeyDown	41324	1	Little	11
205.9650000000000	0	n/a	123580	KeyDown	41324	3	Middle	11
206.2383333333333	0	n/a	123744	KeyDown	41324	2	Ring	11
206.4950000000000	0	n/a	123898	KeyDown	41324	4	Index	11
206.8033333333333	0	n/a	124083	KeyDown	41324	4	Index	11
207.0500000000000	0	n/a	124231	KeyDown	41324	1	Little	11
207.3700000000000	0	n/a	124423	KeyDown	41324	3	Middle	11
207.7333333333333	0	n/a	124641	KeyDown	41324	2	Ring	11
208.0600000000000	0	n/a	124837	KeyDown	41324	4	Index	11
208.3333333333333	0	n/a	125001	KeyDown	41324	4	Index	11
208.5900000000000	0	n/a	125155	KeyDown	41324	1	Little	11
209.0233333333333	0	n/a	125415	KeyDown	41324	3	Middle	11
209.2583333333334	0	n/a	125556	KeyDown	41324	2	Ring	11
209.6883333333334	0	n/a	125814	KeyDown	41324	4	Index	11
209.9450000000000	0	n/a	125968	KeyDown	41324	4	Index	11
210.2083333333333	0	n/a	126126	KeyDown	41324	1	Little	11
210.6083333333333	0	n/a	126366	KeyDown	41324	3	Middle	11
210.8750000000000	0	n/a	126526	KeyDown	41324	2	Ring	11
211.1983333333334	0	n/a	126720	KeyDown	41324	4	Index	11
211.4650000000000	0	n/a	126880	KeyDown	41324	4	Index	11
