onset	duration	channel	onset_sample_idx	event_type	target_sequence	keypress_id	finger_label	trial_number
10.0983333333333	0	UPPT001	6060	StartPractice	41324	n/a	n/a	1
11.2766666666667	0	n/a	6767	KeyDown	41324	4	Index	1
11.7783333333333	0	n/a	7068	KeyDown	41324	1	Little	1
12.9600000000000	0	n/a	7777	KeyDown	41324	3	Middle	1
13.4683333333333	0	n/a	8082	KeyDown	41324	2	Ring	1
14.4016666666667	0	n/a	8642	KeyDown	41324	4	Index	1
15.4050000000000	0	n/a	9244	KeyDown	41324	1	Little	1
16.9116666666667	0	n/a	10148	KeyDown	41324	4	Index	1
17.5883333333333	0	n/a	10554	KeyDown	41324	1	Little	1
18.5683333333333	0	n/a	11142	KeyDown	41324	3	Middle	1
19.4000000000000	0	n/a	11641	KeyDown	41324	2	Ring	1
20.0100000000000	0	n/a	12007	KeyDown	41324	4	Index	1
20.1366666666667	0	n/a	12083	StopPractice	41324	n/a	n/a	1
20.1383333333333	0	n/a	12084	StartRest	XXXXX	n/a	n/a	1
30.1716666666667	0	n/a	18104	StopRest	XXXXX	n/a	n/a	1
30.1733333333333	0	UPPT001	18105	StartPractice	41324	n/a	n/a	2
31.4716666666667	0	n/a	18884	KeyDown	41324	4	Index	2
32.0850000000000	0	n/a	19252	KeyDown	41324	1	Little	2
33.0050000000000	0	n/a	19804	KeyDown	41324	3	Middle	2
33.4116666666667	0	n/a	20048	KeyDown	41324	2	Ring	2
34.2033333333333	0	n/a	20523	KeyDown	41324	4	Index	2
35.7250000000000	0	n/a	21436	KeyDown	41324	4	Index	2
36.3350000000000	0	n/a	21802	KeyDown	41324	1	Little	2
37.3650000000000	0	n/a	22420	KeyDown	41324	3	Middle	2
37.8466666666667	0	n/a	22709	KeyDown	41324	2	Ring	2
38.4550000000000	0	n/a	23074	KeyDown	41324	4	Index	2
39.6700000000000	0	n/a	23803	KeyDown	41324	4	Index	2
40.2116666666667	0	n/a	24128	StopPractice	41324	n/a	n/a	2
40.2133333333333	0	n/a	24129	StartRest	XXXXX	n/a	n/a	2
50.2483333333333	0	n/a	30150	StopRest	XXXXX	n/a	n/a	2
50.2500000000000	0	UPPT001	30151	StartPractice	41324	n/a	n/a	3
50.9983333333333	0	n/a	30600	KeyDown	41324	4	Index	3
51.7233333333333	0	n/a	31035	KeyDown	41324	1	Little	3
52.4666666666667	0	n/a	31481	KeyDown	41324	3	Middle	3
53.0016666666667	0	n/a	31802	KeyDown	41324	2	Ring	3
53.4500000000000	0	n/a	32071	KeyDown	41324	4	Index	3
54.0533333333333	0	n/a	32433	KeyDown	41324	4	Index	3
54.8583333333333	0	n/a	32916	KeyDown	41324	1	Little	3
55.5683333333333	0	n/a	33342	KeyDown	41324	3	Middle	3
56.0066666666667	0	n/a	33605	KeyDown	41324	2	Ring	3
56.5633333333333	0	n/a	33939	KeyDown	41324	4	Index	3
57.1633333333333	0	n/a	34299	KeyDown	41324	4	Index	3
57.6883333333333	0	n/a	34614	KeyDown	41324	1	Little	3
58.3116666666667	0	n/a	34988	KeyDown	41324	3	Middle	3
58.9883333333333	0	n/a	35394	KeyDown	41324	2	Ring	3
59.6166666666667	0	n/a	35771	KeyDown	41324	4	Index	3
60.0600000000000	0	n/a	36037	KeyDown	41324	4	Index	3
60.2883333333333	0	n/a	36174	StopPractice	41324	n/a	n/a	3
60.2900000000000	0	n/a	36175	StartRest	XXXXX	n/a	n/a	3
70.3216666666667	0	n/a	42194	StopRest	XXXXX	n/a	n/a	3
70.3233333333333	0	UPPT001	42195	StartPractice	41324	n/a	n/a	4
71.3216666666667	0	n/a	42794	KeyDown	41324	4	Index	4
72.4300000000000	0	n/a	43459	KeyDown	41324	1	Little	4
73.1433333333333	0	n/a	43887	KeyDown	41324	3	Middle	4
73.5550000000000	0	n/a	44134	KeyDown	41324	2	Ring	4
74.0300000000000	0	n/a	44419	KeyDown	41324	4	Index	4
74.4750000000000	0	n/a	44686	KeyDown	41324	4	Index	4
75.0666666666667	0	n/a	45041	KeyDown	41324	1	Little	4
76.0483333333333	0	n/a	45630	KeyDown	41324	3	Middle	4
76.5350000000000	0	n/a	45922	KeyDown	41324	2	Ring	4
77.0116666666667	0	n/a	46208	KeyDown	41324	4	Index	4
77.4850000000000	0	n/a	46492	KeyDown	41324	4	Index	4
78.1316666666667	0	n/a	46880	KeyDown	41324	1	Little	4
79.1766666666667	0	n/a	47507	KeyDown	41324	3	Middle	4
79.6316666666667	0	n/a	47780	KeyDown	41324	2	Ring	4
80.0866666666667	0	n/a	48053	KeyDown	41324	4	Index	4
80.3616666666667	0	n/a	48218	StopPractice	41324	n/a	n/a	4
80.3633333333333	0	n/a	48219	StartRest	XXXXX	n/a	n/a	4
90.3966666666667	0	n/a	54239	StopRest	XXXXX	n/a	n/a	4
90.3983333333333	0	UPPT001	54240	StartPractice	41324	n/a	n/a	5
91.1283333333333	0	n/a	54678	KeyDown	41324	4	Index	5
91.8000000000000	0	n/a	55081	KeyDown	41324	1	Little	5
92.5150000000000	0	n/a	55510	KeyDown	41324	3	Middle	5
93.0916666666667	0	n/a	55856	KeyDown	41324	2	Ring	5
93.5450000000000	0	n/a	56128	KeyDown	41324	4	Index	5
94.0166666666667	0	n/a	56411	KeyDown	41324	4	Index	5
94.6733333333333	0	n/a	56805	KeyDown	41324	1	Little	5
95.2800000000000	0	n/a	57169	KeyDown	41324	3	Middle	5
95.6950000000000	0	n/a	57418	KeyDown	41324	2	Ring	5
96.1316666666667	0	n/a	57680	KeyDown	41324	4	Index	5
96.5483333333333	0	n/a	57930	KeyDown	41324	4	Index	5
97.4366666666667	0	n/a	58463	KeyDown	41324	1	Little	5
98.0716666666667	0	n/a	58844	KeyDown	41324	3	Middle	5
98.5166666666667	0	n/a	59111	KeyDown	41324	2	Ring	5
99.0150000000000	0	n/a	59410	KeyDown	41324	4	Index	5
99.4600000000000	0	n/a	59677	KeyDown	41324	4	Index	5
100.2883333333333	0	n/a	60174	KeyDown	41324	1	Little	5
100.4366666666667	0	n/a	60263	StopPractice	41324	n/a	n/a	5
100.4383333333333	0	n/a	60264	StartRest	XXXXX	n/a	n/a	5
110.4716666666667	0	n/a	66284	StopRest	XXXXX	n/a	n/a	5
110.4733333333333	0	UPPT001	66285	StartPractice	41324	n/a	n/a	6
111.2850000000000	0	n/a	66772	KeyDown	41324	4	Index	6
112.0566666666667	0	n/a	67235	KeyDown	41324	1	Little	6
112.6433333333333	0	n/a	67587	KeyDown	41324	3	Middle	6
113.0550000000000	0	n/a	67834	KeyDown	41324	2	Ring	6
113.6066666666667	0	n/a	68165	KeyDown	41324	4	Index	6
113.9716666666667	0	n/a	68384	KeyDown	41324	4	Index	6
114.5983333333333	0	n/a	68760	KeyDown	41324	1	Little	6
115.1183333333333	0	n/a	69072	KeyDown	41324	3	Middle	6
115.4933333333333	0	n/a	69297	KeyDown	41324	2	Ring	6
115.9766666666667	0	n/a	69587	KeyDown	41324	4	Index	6
116.4066666666667	0	n/a	69845	KeyDown	41324	4	Index	6
116.9366666666667	0	n/a	70163	KeyDown	41324	1	Little	6
117.4666666666667	0	n/a	70481	KeyDown	41324	3	Middle	6
117.9016666666667	0	n/a	70742	KeyDown	41324	2	Ring	6
118.3766666666667	0	n/a	71027	KeyDown	41324	4	Index	6
118.7616666666667	0	n/a	71258	KeyDown	41324	4	Index	6
119.3833333333333	0	n/a	71631	KeyDown	41324	1	Little	6
119.9233333333333	0	n/a	71955	KeyDown	41324	3	Middle	6
120.3450000000000	0	n/a	72208	KeyDown	41324	2	Ring	6
120.5116666666667	0	n/a	72308	StopPractice	41324	n/a	n/a	6
120.5133333333333	0	n/a	72309	StartRest	XXXXX	n/a	n/a	6
130.5466666666667	0	n/a	78329	StopRest	XXXXX	n/a	n/a	6
130.5483333333333	0	UPPT001	78330	StartPractice	41324	n/a	n/a	7
131.2550000000000	0	n/a	78754	KeyDown	41324	4	Index	7
131.7000000000000	0	n/a	79021	KeyDown	41324	1	Little	7
132.1250000000000	0	n/a	79276	KeyDown	41324	3	Middle	7
132.4816666666667	0	n/a	79490	KeyDown	41324	2	Ring	7
132.8800000000000	0	n/a	79729	KeyDown	41324	4	Index	7
133.2116666666667	0	n/a	79928	KeyDown	41324	4	Index	7
134.1100000000000	0	n/a	80467	KeyDown	41324	1	Little	7
134.6166666666667	0	n/a	80771	KeyDown	41324	3	Middle	7
134.9266666666667	0	n/a	80957	KeyDown	41324	2	Ring	7
135.6050000000000	0	n/a	81364	KeyDown	41324	4	Index	7
136.3500000000000	0	n/a	81811	KeyDown	41324	4	Index	7
136.8350000000000	0	n/a	82102	KeyDown	41324	1	Little	7
137.2250000000000	0	n/a	82336	KeyDown	41324	3	Middle	7
137.5300000000000	0	n/a	82519	KeyDown	41324	2	Ring	7
137.8566666666667	0	n/a	82715	KeyDown	41324	4	Index	7
138.2600000000000	0	n/a	82957	KeyDown	41324	4	Index	7
138.7000000000000	0	n/a	83221	KeyDown	41324	1	Little	7
139.1800000000000	0	n/a	83509	KeyDown	41324	3	Middle	7
139.5200000000000	0	n/a	83713	KeyDown	41324	2	Ring	7
139.9033333333333	0	n/a	83943	KeyDown	41324	4	Index	7
140.4066666666667	0	n/a	84245	KeyDown	41324	4	Index	7
140.5866666666667	0	n/a	84353	StopPractice	41324	n/a	n/a	7
140.5883333333333	0	n/a	84354	StartRest	XXXXX	n/a	n/a	7
150.6216666666667	0	n/a	90374	StopRest	XXXXX	n/a	n/a	7
150.6233333333333	0	UPPT001	90375	StartPractice	41324	n/a	n/a	8
151.1716666666667	0	n/a	90704	KeyDown	41324	4	Index	8
151.6783333333333	0	n/a	91008	KeyDown	41324	1	Little	8
152.0800000000000	0	n/a	91249	KeyDown	41324	3	Middle	8
152.3916666666667	0	n/a	91436	KeyDown	41324	2	Ring	8
