onset	duration	channel	onset_sample_idx	event_type	target_sequence	keypress_id	finger_label	trial_number
25.4800000000000	0	UPPT001	15289	StartPractice	41324	n/a	n/a	1
28.9033333333333	0	n/a	17343	KeyDown	41324	4	Index	1
29.9866666666667	0	n/a	17993	KeyDown	41324	3	Middle	1
32.4450000000000	0	n/a	19468	KeyDown	41324	1	Little	1
33.5516666666667	0	n/a	20132	KeyDown	41324	3	Middle	1
34.5416666666667	0	n/a	20726	KeyDown	41324	2	Ring	1
35.3516666666667	0	n/a	21212	KeyDown	41324	4	Index	1
35.5183333333333	0	n/a	21312	StopPractice	41324	n/a	n/a	1
35.5200000000000	0	n/a	21313	StartRest	XXXXX	n/a	n/a	1
45.5533333333333	0	n/a	27333	StopRest	XXXXX	n/a	n/a	1
45.5550000000000	0	UPPT001	27334	StartPractice	41324	n/a	n/a	2
46.8683333333333	0	n/a	28122	KeyDown	41324	4	Index	2
47.6516666666667	0	n/a	28592	KeyDown	41324	1	Little	2
49.0450000000000	0	n/a	29428	KeyDown	41324	3	Middle	2
49.7966666666667	0	n/a	29879	KeyDown	41324	2	Ring	2
50.6016666666667	0	n/a	30362	KeyDown	41324	4	Index	2
51.8316666666667	0	n/a	31100	KeyDown	41324	4	Index	2
53.7116666666667	0	n/a	32228	KeyDown	41324	1	Little	2
55.0883333333333	0	n/a	33054	KeyDown	41324	3	Middle	2
55.5933333333333	0	n/a	33357	StopPractice	41324	n/a	n/a	2
55.5950000000000	0	n/a	33358	StartRest	XXXXX	n/a	n/a	2
65.6283333333333	0	n/a	39378	StopRest	XXXXX	n/a	n/a	2
65.6300000000000	0	UPPT001	39379	StartPractice	41324	n/a	n/a	3
66.7633333333333	0	n/a	40059	KeyDown	41324	4	Index	3
67.4600000000000	0	n/a	40477	KeyDown	41324	1	Little	3
68.3666666666667	0	n/a	41021	KeyDown	41324	3	Middle	3
69.1883333333333	0	n/a	41514	KeyDown	41324	2	Ring	3
70.3216666666667	0	n/a	42194	KeyDown	41324	4	Index	3
71.8366666666667	0	n/a	43103	KeyDown	41324	4	Index	3
72.8866666666667	0	n/a	43733	KeyDown	41324	1	Little	3
73.5950000000000	0	n/a	44158	KeyDown	41324	3	Middle	3
74.1683333333333	0	n/a	44502	KeyDown	41324	2	Ring	3
74.5983333333333	0	n/a	44760	KeyDown	41324	4	Index	3
75.6683333333333	0	n/a	45402	StopPractice	41324	n/a	n/a	3
75.6700000000000	0	n/a	45403	StartRest	XXXXX	n/a	n/a	3
85.7033333333333	0	n/a	51423	StopRest	XXXXX	n/a	n/a	3
85.7050000000000	0	UPPT001	51424	StartPractice	41324	n/a	n/a	4
86.7416666666667	0	n/a	52046	KeyDown	41324	4	Index	4
87.3583333333333	0	n/a	52416	KeyDown	41324	1	Little	4
88.2216666666667	0	n/a	52934	KeyDown	41324	3	Middle	4
89.0500000000000	0	n/a	53431	KeyDown	41324	2	Ring	4
90.0000000000000	0	n/a	54001	KeyDown	41324	4	Index	4
90.8616666666667	0	n/a	54518	KeyDown	41324	4	Index	4
91.8033333333333	0	n/a	55083	KeyDown	41324	1	Little	4
92.5633333333333	0	n/a	55539	KeyDown	41324	3	Middle	4
92.9450000000000	0	n/a	55768	KeyDown	41324	2	Ring	4
93.3366666666667	0	n/a	56003	KeyDown	41324	4	Index	4
94.2883333333333	0	n/a	56574	KeyDown	41324	4	Index	4
94.9216666666667	0	n/a	56954	KeyDown	41324	1	Little	4
95.6250000000000	0	n/a	57376	KeyDown	41324	3	Middle	4
95.7433333333333	0	n/a	57447	StopPractice	41324	n/a	n/a	4
95.7450000000000	0	n/a	57448	StartRest	XXXXX	n/a	n/a	4
105.7783333333333	0	n/a	63468	StopRest	XXXXX	n/a	n/a	4
105.7800000000000	0	UPPT001	63469	StartPractice	41324	n/a	n/a	5
106.5550000000000	0	n/a	63934	KeyDown	41324	4	Index	5
107.2066666666667	0	n/a	64325	KeyDown	41324	1	Little	5
107.9283333333333	0	n/a	64758	KeyDown	41324	3	Middle	5
108.4633333333333	0	n/a	65079	KeyDown	41324	2	Ring	5
109.0950000000000	0	n/a	65458	KeyDown	41324	4	Index	5
109.7366666666667	0	n/a	65843	KeyDown	41324	4	Index	5
110.2583333333333	0	n/a	66156	KeyDown	41324	1	Little	5
110.8516666666667	0	n/a	66512	KeyDown	41324	3	Middle	5
111.3583333333333	0	n/a	66816	KeyDown	41324	2	Ring	5
112.0916666666667	0	n/a	67256	KeyDown	41324	4	Index	5
112.7533333333333	0	n/a	67653	KeyDown	41324	4	Index	5
113.2366666666667	0	n/a	67943	KeyDown	41324	1	Little	5
113.8183333333333	0	n/a	68292	KeyDown	41324	3	Middle	5
114.3266666666667	0	n/a	68597	KeyDown	41324	2	Ring	5
114.7600000000000	0	n/a	68857	KeyDown	41324	4	Index	5
115.8183333333333	0	n/a	69492	StopPractice	41324	n/a	n/a	5
115.8200000000000	0	n/a	69493	StartRest	XXXXX	n/a	n/a	5
125.8516666666667	0	n/a	75512	StopRest	XXXXX	n/a	n/a	5
125.8533333333333	0	UPPT001	75513	StartPractice	41324	n/a	n/a	6
126.5366666666667	0	n/a	75923	KeyDown	41324	4	Index	6
127.1416666666667	0	n/a	76286	KeyDown	41324	1	Little	6
127.7133333333333	0	n/a	76629	KeyDown	41324	3	Middle	6
128.1866666666667	0	n/a	76913	KeyDown	41324	2	Ring	6
128.9550000000000	0	n/a	77374	KeyDown	41324	4	Index	6
129.4883333333333	0	n/a	77694	KeyDown	41324	4	Index	6
130.2066666666667	0	n/a	78125	KeyDown	41324	1	Little	6
130.7500000000000	0	n/a	78451	KeyDown	41324	3	Middle	6
131.3166666666667	0	n/a	78791	KeyDown	41324	2	Ring	6
131.8400000000000	0	n/a	79105	KeyDown	41324	4	Index	6
132.3466666666667	0	n/a	79409	KeyDown	41324	4	Index	6
132.8350000000000	0	n/a	79702	KeyDown	41324	1	Little	6
133.2950000000000	0	n/a	79978	KeyDown	41324	3	Middle	6
133.7666666666667	0	n/a	80261	KeyDown	41324	2	Ring	6
134.2200000000000	0	n/a	80533	KeyDown	41324	4	Index	6
134.7916666666667	0	n/a	80876	KeyDown	41324	4	Index	6
135.3066666666667	0	n/a	81185	KeyDown	41324	1	Little	6
135.7716666666667	0	n/a	81464	KeyDown	41324	3	Middle	6
135.8916666666667	0	n/a	81536	StopPractice	41324	n/a	n/a	6
135.8933333333333	0	n/a	81537	StartRest	XXXXX	n/a	n/a	6
145.9283333333333	0	n/a	87558	StopRest	XXXXX	n/a	n/a	6
145.9300000000000	0	UPPT001	87559	StartPractice	41324	n/a	n/a	7
146.7666666666667	0	n/a	88061	KeyDown	41324	4	Index	7
147.3216666666667	0	n/a	88394	KeyDown	41324	1	Little	7
147.9200000000000	0	n/a	88753	KeyDown	41324	3	Middle	7
148.5383333333334	0	n/a	89124	KeyDown	41324	2	Ring	7
149.2833333333333	0	n/a	89571	KeyDown	41324	4	Index	7
149.8616666666667	0	n/a	89918	KeyDown	41324	4	Index	7
150.3650000000000	0	n/a	90220	KeyDown	41324	1	Little	7
150.9283333333333	0	n/a	90558	KeyDown	41324	3	Middle	7
151.3766666666667	0	n/a	90827	KeyDown	41324	2	Ring	7
152.1816666666667	0	n/a	91310	KeyDown	41324	4	Index	7
152.6800000000000	0	n/a	91609	KeyDown	41324	4	Index	7
153.1316666666667	0	n/a	91880	KeyDown	41324	1	Little	7
153.6916666666667	0	n/a	92216	KeyDown	41324	3	Middle	7
154.0683333333334	0	n/a	92442	KeyDown	41324	2	Ring	7
154.3833333333334	0	n/a	92631	KeyDown	41324	4	Index	7
155.2783333333333	0	n/a	93168	KeyDown	41324	4	Index	7
155.7083333333333	0	n/a	93426	KeyDown	41324	1	Little	7
155.9683333333333	0	n/a	93582	StopPractice	41324	n/a	n/a	7
155.9700000000000	0	n/a	93583	StartRest	XXXXX	n/a	n/a	7
166.0033333333333	0	n/a	99603	StopRest	XXXXX	n/a	n/a	7
166.0050000000000	0	UPPT001	99604	StartPractice	41324	n/a	n/a	8
166.9083333333333	0	n/a	100146	KeyDown	41324	4	Index	8
167.6183333333333	0	n/a	100572	KeyDown	41324	1	Little	8
168.2883333333334	0	n/a	100974	KeyDown	41324	3	Middle	8
168.6983333333334	0	n/a	101220	KeyDown	41324	2	Ring	8
169.2083333333333	0	n/a	101526	KeyDown	41324	4	Index	8
169.8483333333334	0	n/a	101910	KeyDown	41324	4	Index	8
170.2933333333334	0	n/a	102177	KeyDown	41324	1	Little	8
170.9116666666667	0	n/a	102548	KeyDown	41324	3	Middle	8
171.3083333333333	0	n/a	102786	KeyDown	41324	2	Ring	8
171.8966666666667	0	n/a	103139	KeyDown	41324	4	Index	8
172.3733333333333	0	n/a	103425	KeyDown	41324	4	Index	8
172.7666666666667	0	n/a	103661	KeyDown	41324	1	Little	8
173.3816666666667	0	n/a	104030	KeyDown	41324	3	Middle	8
173.8233333333334	0	n/a	104295	KeyDown	41324	2	Ring	8
174.2933333333334	0	n/a	104577	KeyDown	41324	4	Index	8
174.7416666666667	0	n/a	104846	KeyDown	41324	4	Index	8
175.4450000000000	0	n/a	105268	KeyDown	41324	1	Little	8
175.9916666666667	0	n/a	105596	KeyDown	41324	3	Middle	8
176.0433333333334	0	n/a	105627	StopPractice	41324	n/a	n/a	8
176.0450000000000	0	n/a	105628	StartRest	XXXXX	n/a	n/a	8
186.0766666666667	0	n/a	111647	StopRest	XXXXX	n/a	n/a	8
186.0783333333333	0	UPPT001	111648	StartPractice	41324	n/a	n/a	9
186.8916666666667	0	n/a	112136	KeyDown	41324	4	Index	9
187.4966666666667	0	n/a	112499	KeyDown	41324	1	Little	9
188.3800000000000	0	n/a	113029	KeyDown	41324	3	Middle	9
188.8383333333333	0	n/a	113304	KeyDown	41324	2	Ring	9
189.3566666666667	0	n/a	113615	KeyDown	41324	4	Index	9
190.0866666666667	0	n/a	114053	KeyDown	41324	4	Index	9
190.6266666666667	0	n/a	114377	KeyDown	41324	1	Little	9
191.8866666666667	0	n/a	115133	KeyDown	41324	3	Middle	9
192.4383333333333	0	n/a	115464	KeyDown	41324	2	Ring	9
192.9133333333334	0	n/a	115749	KeyDown	41324	4	Index	9
193.3666666666667	0	n/a	116021	KeyDown	41324	4	Index	9
193.8650000000000	0	n/a	116320	KeyDown	41324	1	Little	9
194.6983333333334	0	n/a	116820	KeyDown	41324	3	Middle	9
195.1783333333333	0	n/a	117108	KeyDown	41324	2	Ring	9
195.8166666666667	0	n/a	117491	KeyDown	41324	4	Index	9
196.1166666666667	0	n/a	117671	StopPractice	41324	n/a	n/a	9
196.1183333333333	0	n/a	117672	StartRest	XXXXX	n/a	n/a	9
206.1516666666667	0	n/a	123692	StopRest	XXXXX	n/a	n/a	9
206.1533333333333	0	UPPT001	123693	StartPractice	41324	n/a	n/a	10
206.8016666666667	0	n/a	124082	KeyDown	41324	4	Index	10
207.2916666666667	0	n/a	124376	KeyDown	41324	1	Little	10
208.2366666666667	0	n/a	124943	KeyDown	41324	3	Middle	10
208.6700000000000	0	n/a	125203	KeyDown	41324	2	Ring	10
209.1466666666667	0	n/a	125489	KeyDown	41324	4	Index	10
209.7266666666667	0	n/a	125837	KeyDown	41324	4	Index	10
210.1933333333334	0	n/a	126117	KeyDown	41324	1	Little	10
211.1033333333334	0	n/a	126663	KeyDown	41324	3	Middle	10
211.5666666666667	0	n/a	126941	KeyDown	41324	2	Ring	10
212.1850000000000	0	n/a	127312	KeyDown	41324	4	Index	10
212.7016666666667	0	n/a	127622	KeyDown	41324	4	Index	10
213.1016666666667	0	n/a	127862	KeyDown	41324	1	Little	10
213.7433333333333	0	n/a	128247	KeyDown	41324	3	Middle	10
214.1650000000000	0	n/a	128500	KeyDown	41324	2	Ring	10
214.5700000000000	0	n/a	128743	KeyDown	41324	4	Index	10
215.1100000000000	0	n/a	129067	KeyDown	41324	4	Index	10
215.5666666666667	0	n/a	129341	KeyDown	41324	1	Little	10
216.1700000000000	0	n/a	129703	KeyDown	41324	3	Middle	10
