onset	duration	channel	onset_sample_idx	event_type	target_sequence	keypress_id	finger_label	trial_number
1.6933333333333	0	UPPT001	1017	StartPractice	21342	n/a	n/a	1
4.2866666666667	0	n/a	2573	KeyDown	21342	2	Ring	1
5.0566666666667	0	n/a	3035	KeyDown	21342	1	Little	1
6.0866666666667	0	n/a	3653	KeyDown	21342	3	Middle	1
6.5766666666667	0	n/a	3947	KeyDown	21342	4	Index	1
7.2083333333333	0	n/a	4326	KeyDown	21342	1	Little	1
8.6300000000000	0	n/a	5179	KeyDown	21342	1	Little	1
9.2683333333333	0	n/a	5562	KeyDown	21342	2	Ring	1
11.0450000000000	0	n/a	6628	KeyDown	21342	2	Ring	1
11.6016666666667	0	n/a	6962	KeyDown	21342	1	Little	1
11.7316666666667	0	n/a	7040	StopPractice	21342	n/a	n/a	1
11.7333333333333	0	n/a	7041	StartRest	XXXXX	n/a	n/a	1
21.7600000000000	0	n/a	13057	StopRest	XXXXX	n/a	n/a	1
21.7616666666667	0	UPPT001	13058	StartPractice	42431	n/a	n/a	2
23.0433333333333	0	n/a	13827	KeyDown	42431	4	Index	2
24.3100000000000	0	n/a	14587	KeyDown	42431	2	Ring	2
25.3733333333333	0	n/a	15225	KeyDown	42431	4	Index	2
26.5916666666667	0	n/a	15956	KeyDown	42431	3	Middle	2
27.1550000000000	0	n/a	16294	KeyDown	42431	1	Little	2
28.0566666666667	0	n/a	16835	KeyDown	42431	4	Index	2
29.3450000000000	0	n/a	17608	KeyDown	42431	2	Ring	2
29.9083333333333	0	n/a	17946	KeyDown	42431	4	Index	2
30.6966666666667	0	n/a	18419	KeyDown	42431	3	Middle	2
31.4500000000000	0	n/a	18871	KeyDown	42431	1	Little	2
31.8000000000000	0	n/a	19081	StopPractice	42431	n/a	n/a	2
31.8016666666667	0	n/a	19082	StartRest	XXXXX	n/a	n/a	2
41.8350000000000	0	n/a	25102	StopRest	XXXXX	n/a	n/a	2
41.8366666666667	0	UPPT001	25103	StartPractice	34231	n/a	n/a	3
43.2216666666667	0	n/a	25934	KeyDown	34231	3	Middle	3
44.0133333333333	0	n/a	26409	KeyDown	34231	4	Index	3
45.0666666666667	0	n/a	27041	KeyDown	34231	2	Ring	3
46.4500000000000	0	n/a	27871	KeyDown	34231	3	Middle	3
47.1016666666667	0	n/a	28262	KeyDown	34231	1	Little	3
48.6200000000000	0	n/a	29173	KeyDown	34231	3	Middle	3
49.5400000000000	0	n/a	29725	KeyDown	34231	4	Index	3
50.7083333333333	0	n/a	30426	KeyDown	34231	2	Ring	3
51.8333333333333	0	n/a	31101	KeyDown	34231	3	Middle	3
51.8750000000000	0	n/a	31126	StopPractice	34231	n/a	n/a	3
51.8766666666667	0	n/a	31127	StartRest	XXXXX	n/a	n/a	3
61.9100000000000	0	n/a	37147	StopRest	XXXXX	n/a	n/a	3
