onset	duration	channel	onset_sample_idx	event_type	target_sequence	keypress_id	finger_label	trial_number
13.9383333333333	0	UPPT001	8364	StartPractice	41324	n/a	n/a	1
15.8066666666667	0	n/a	9485	KeyDown	41324	4	Index	1
15.8983333333333	0	n/a	9540	KeyDown	41324	1	Little	1
16.5066666666667	0	n/a	9905	KeyDown	41324	3	Middle	1
16.6433333333333	0	n/a	9987	KeyDown	41324	2	Ring	1
16.7916666666667	0	n/a	10076	KeyDown	41324	4	Index	1
17.0233333333333	0	n/a	10215	KeyDown	41324	4	Index	1
17.1650000000000	0	n/a	10300	KeyDown	41324	1	Little	1
17.4166666666667	0	n/a	10451	KeyDown	41324	3	Middle	1
17.5600000000000	0	n/a	10537	KeyDown	41324	2	Ring	1
17.7650000000000	0	n/a	10660	KeyDown	41324	4	Index	1
18.0783333333333	0	n/a	10848	KeyDown	41324	4	Index	1
18.2900000000000	0	n/a	10975	KeyDown	41324	1	Little	1
18.5900000000000	0	n/a	11155	KeyDown	41324	3	Middle	1
18.7400000000000	0	n/a	11245	KeyDown	41324	2	Ring	1
18.8816666666667	0	n/a	11330	KeyDown	41324	4	Index	1
19.0816666666667	0	n/a	11450	KeyDown	41324	4	Index	1
19.2116666666667	0	n/a	11528	KeyDown	41324	1	Little	1
19.3800000000000	0	n/a	11629	KeyDown	41324	3	Middle	1
19.5266666666667	0	n/a	11717	KeyDown	41324	2	Ring	1
19.6516666666667	0	n/a	11792	KeyDown	41324	4	Index	1
19.8733333333333	0	n/a	11925	KeyDown	41324	4	Index	1
20.0400000000000	0	n/a	12025	KeyDown	41324	1	Little	1
20.2300000000000	0	n/a	12139	KeyDown	41324	3	Middle	1
20.3916666666667	0	n/a	12236	KeyDown	41324	2	Ring	1
20.5150000000000	0	n/a	12310	KeyDown	41324	4	Index	1
20.7150000000000	0	n/a	12430	KeyDown	41324	4	Index	1
20.8333333333333	0	n/a	12501	KeyDown	41324	1	Little	1
21.0166666666667	0	n/a	12611	KeyDown	41324	3	Middle	1
21.1400000000000	0	n/a	12685	KeyDown	41324	2	Ring	1
21.2733333333333	0	n/a	12765	KeyDown	41324	4	Index	1
21.4366666666667	0	n/a	12863	KeyDown	41324	4	Index	1
21.5416666666667	0	n/a	12926	KeyDown	41324	1	Little	1
21.6900000000000	0	n/a	13015	KeyDown	41324	3	Middle	1
21.8366666666667	0	n/a	13103	KeyDown	41324	2	Ring	1
21.9550000000000	0	n/a	13174	KeyDown	41324	4	Index	1
