onset	duration	channel	onset_sample_idx	event_type	target_sequence	keypress_id	finger_label	trial_number
5.9916666666667	0	UPPT001	3596	StartPractice	21342	n/a	n/a	1
8.7316666666667	0	n/a	5240	KeyDown	21342	2	Ring	1
9.1883333333333	0	n/a	5514	KeyDown	21342	1	Little	1
10.6083333333333	0	n/a	6366	KeyDown	21342	3	Middle	1
10.9833333333333	0	n/a	6591	KeyDown	21342	4	Index	1
11.6150000000000	0	n/a	6970	KeyDown	21342	2	Ring	1
12.2300000000000	0	n/a	7339	KeyDown	21342	2	Ring	1
12.7433333333333	0	n/a	7647	KeyDown	21342	1	Little	1
13.4383333333333	0	n/a	8064	KeyDown	21342	3	Middle	1
13.8583333333333	0	n/a	8316	KeyDown	21342	4	Index	1
14.2833333333333	0	n/a	8571	KeyDown	21342	2	Ring	1
14.7266666666667	0	n/a	8837	KeyDown	21342	2	Ring	1
15.1533333333333	0	n/a	9093	KeyDown	21342	1	Little	1
15.9766666666667	0	n/a	9587	KeyDown	21342	3	Middle	1
16.0300000000000	0	n/a	9619	StopPractice	21342	n/a	n/a	1
16.0316666666667	0	n/a	9620	StartRest	XXXXX	n/a	n/a	1
26.0550000000000	0	n/a	15634	StopRest	XXXXX	n/a	n/a	1
26.0566666666667	0	UPPT001	15635	StartPractice	42431	n/a	n/a	2
27.4833333333333	0	n/a	16491	KeyDown	42431	4	Index	2
27.8983333333333	0	n/a	16740	KeyDown	42431	2	Ring	2
28.2733333333333	0	n/a	16965	KeyDown	42431	4	Index	2
28.6066666666667	0	n/a	17165	KeyDown	42431	3	Middle	2
28.9200000000000	0	n/a	17353	KeyDown	42431	1	Little	2
29.4083333333333	0	n/a	17646	KeyDown	42431	4	Index	2
29.8433333333333	0	n/a	17907	KeyDown	42431	2	Ring	2
30.8800000000000	0	n/a	18529	KeyDown	42431	4	Index	2
31.4433333333333	0	n/a	18867	KeyDown	42431	3	Middle	2
31.9133333333333	0	n/a	19149	KeyDown	42431	1	Little	2
32.9833333333333	0	n/a	19791	KeyDown	42431	4	Index	2
33.4283333333333	0	n/a	20058	KeyDown	42431	2	Ring	2
34.1883333333333	0	n/a	20514	KeyDown	42431	4	Index	2
34.7483333333333	0	n/a	20850	KeyDown	42431	3	Middle	2
35.1383333333333	0	n/a	21084	KeyDown	42431	1	Little	2
35.7183333333333	0	n/a	21432	KeyDown	42431	4	Index	2
36.0950000000000	0	n/a	21658	StopPractice	42431	n/a	n/a	2
