onset	duration	channel	onset_sample_idx	event_type	target_sequence	keypress_id	finger_label	trial_number
1.9533333333333	0	UPPT001	1173	StartPractice	21342	n/a	n/a	1
2.6516666666667	0	n/a	1592	KeyDown	21342	2	Ring	1
2.8033333333333	0	n/a	1683	KeyDown	21342	1	Little	1
3.1033333333333	0	n/a	1863	KeyDown	21342	3	Middle	1
3.2650000000000	0	n/a	1960	KeyDown	21342	2	Ring	1
3.6583333333333	0	n/a	2196	KeyDown	21342	4	Index	1
4.4716666666667	0	n/a	2684	KeyDown	21342	2	Ring	1
4.5850000000000	0	n/a	2752	KeyDown	21342	1	Little	1
5.2950000000000	0	n/a	3178	KeyDown	21342	3	Middle	1
6.4316666666667	0	n/a	3860	KeyDown	21342	4	Index	1
6.6333333333333	0	n/a	3981	KeyDown	21342	1	Little	1
7.4350000000000	0	n/a	4462	KeyDown	21342	2	Ring	1
7.5266666666667	0	n/a	4517	KeyDown	21342	1	Little	1
8.0816666666667	0	n/a	4850	KeyDown	21342	3	Middle	1
8.3700000000000	0	n/a	5023	KeyDown	21342	4	Index	1
8.6900000000000	0	n/a	5215	KeyDown	21342	2	Ring	1
9.6283333333333	0	n/a	5778	KeyDown	21342	2	Ring	1
9.8350000000000	0	n/a	5902	KeyDown	21342	1	Little	1
10.1016666666667	0	n/a	6062	KeyDown	21342	3	Middle	1
10.4383333333333	0	n/a	6264	KeyDown	21342	4	Index	1
10.6566666666667	0	n/a	6395	KeyDown	21342	1	Little	1
11.4733333333333	0	n/a	6885	KeyDown	21342	2	Ring	1
11.5850000000000	0	n/a	6952	KeyDown	21342	1	Little	1
11.9916666666667	0	n/a	7196	StopPractice	21342	n/a	n/a	1
11.9933333333333	0	n/a	7197	StartRest	XXXXX	n/a	n/a	1
22.0350000000000	0	n/a	13222	StopRest	XXXXX	n/a	n/a	1
22.0366666666667	0	UPPT001	13223	StartPractice	42431	n/a	n/a	2
22.8250000000000	0	n/a	13696	KeyDown	42431	4	Index	2
23.0033333333333	0	n/a	13803	KeyDown	42431	2	Ring	2
23.1966666666667	0	n/a	13919	KeyDown	42431	4	Index	2
23.7750000000000	0	n/a	14266	KeyDown	42431	3	Middle	2
23.8750000000000	0	n/a	14326	KeyDown	42431	1	Little	2
23.8883333333333	0	n/a	14334	KeyDown	42431	2	Ring	2
24.7800000000000	0	n/a	14869	KeyDown	42431	4	Index	2
24.8883333333333	0	n/a	14934	KeyDown	42431	2	Ring	2
25.0600000000000	0	n/a	15037	KeyDown	42431	4	Index	2
25.9183333333333	0	n/a	15552	KeyDown	42431	3	Middle	2
26.0800000000000	0	n/a	15649	KeyDown	42431	1	Little	2
26.5583333333333	0	n/a	15936	KeyDown	42431	4	Index	2
26.6933333333333	0	n/a	16017	KeyDown	42431	2	Ring	2
26.7900000000000	0	n/a	16075	KeyDown	42431	4	Index	2
27.0066666666667	0	n/a	16205	KeyDown	42431	3	Middle	2
27.1166666666667	0	n/a	16271	KeyDown	42431	1	Little	2
27.5716666666667	0	n/a	16544	KeyDown	42431	4	Index	2
27.7033333333333	0	n/a	16623	KeyDown	42431	2	Ring	2
27.8000000000000	0	n/a	16681	KeyDown	42431	4	Index	2
28.0583333333333	0	n/a	16836	KeyDown	42431	3	Middle	2
28.1666666666667	0	n/a	16901	KeyDown	42431	1	Little	2
28.6183333333333	0	n/a	17172	KeyDown	42431	4	Index	2
28.7300000000000	0	n/a	17239	KeyDown	42431	2	Ring	2
28.8400000000000	0	n/a	17305	KeyDown	42431	4	Index	2
29.1283333333333	0	n/a	17478	KeyDown	42431	3	Middle	2
29.2200000000000	0	n/a	17533	KeyDown	42431	1	Little	2
29.8083333333333	0	n/a	17886	KeyDown	42431	4	Index	2
29.9600000000000	0	n/a	17977	KeyDown	42431	2	Ring	2
30.1000000000000	0	n/a	18061	KeyDown	42431	4	Index	2
30.4700000000000	0	n/a	18283	KeyDown	42431	3	Middle	2
30.5300000000000	0	n/a	18319	KeyDown	42431	1	Little	2
30.6483333333333	0	n/a	18390	KeyDown	42431	1	Little	2
31.0250000000000	0	n/a	18616	KeyDown	42431	4	Index	2
31.3000000000000	0	n/a	18781	KeyDown	42431	2	Ring	2
31.4233333333333	0	n/a	18855	KeyDown	42431	4	Index	2
31.8533333333333	0	n/a	19113	KeyDown	42431	3	Middle	2
31.9050000000000	0	n/a	19144	KeyDown	42431	1	Little	2
32.0750000000000	0	n/a	19246	StopPractice	42431	n/a	n/a	2
32.0766666666667	0	n/a	19247	StartRest	XXXXX	n/a	n/a	2
42.1116666666667	0	n/a	25268	StopRest	XXXXX	n/a	n/a	2
42.1133333333333	0	UPPT001	25269	StartPractice	34231	n/a	n/a	3
43.4616666666667	0	n/a	26078	KeyDown	34231	2	Ring	3
43.5650000000000	0	n/a	26140	KeyDown	34231	4	Index	3
44.4450000000000	0	n/a	26668	KeyDown	34231	3	Middle	3
45.4066666666667	0	n/a	27245	KeyDown	34231	2	Ring	3
45.4900000000000	0	n/a	27295	KeyDown	34231	3	Middle	3
45.8950000000000	0	n/a	27538	KeyDown	34231	1	Little	3
47.1333333333333	0	n/a	28281	KeyDown	34231	3	Middle	3
47.2350000000000	0	n/a	28342	KeyDown	34231	4	Index	3
48.2916666666667	0	n/a	28976	KeyDown	34231	2	Ring	3
48.4700000000000	0	n/a	29083	KeyDown	34231	3	Middle	3
48.9200000000000	0	n/a	29353	KeyDown	34231	1	Little	3
49.8900000000000	0	n/a	29935	KeyDown	34231	3	Middle	3
50.0016666666667	0	n/a	30002	KeyDown	34231	4	Index	3
50.6800000000000	0	n/a	30409	KeyDown	34231	2	Ring	3
51.7500000000000	0	n/a	31051	KeyDown	34231	3	Middle	3
51.8750000000000	0	n/a	31126	KeyDown	34231	1	Little	3
52.1516666666667	0	n/a	31292	StopPractice	34231	n/a	n/a	3
52.1533333333333	0	n/a	31293	StartRest	XXXXX	n/a	n/a	3
62.1850000000000	0	n/a	37312	StopRest	XXXXX	n/a	n/a	3
62.1866666666667	0	UPPT001	37313	StartPractice	14342	n/a	n/a	4
63.0583333333333	0	n/a	37836	KeyDown	14342	1	Little	4
63.3033333333333	0	n/a	37983	KeyDown	14342	4	Index	4
63.8500000000000	0	n/a	38311	KeyDown	14342	2	Ring	4
63.9816666666667	0	n/a	38390	KeyDown	14342	3	Middle	4
64.7250000000000	0	n/a	38836	KeyDown	14342	1	Little	4
65.8683333333333	0	n/a	39522	KeyDown	14342	1	Little	4
66.0050000000000	0	n/a	39604	KeyDown	14342	4	Index	4
66.8700000000000	0	n/a	40123	KeyDown	14342	3	Middle	4
66.9983333333333	0	n/a	40200	KeyDown	14342	4	Index	4
67.3850000000000	0	n/a	40432	KeyDown	14342	2	Ring	4
67.9700000000000	0	n/a	40783	KeyDown	14342	1	Little	4
68.0683333333333	0	n/a	40842	KeyDown	14342	3	Middle	4
68.2266666666667	0	n/a	40937	KeyDown	14342	4	Index	4
68.8666666666667	0	n/a	41321	KeyDown	14342	3	Middle	4
69.0483333333333	0	n/a	41430	KeyDown	14342	3	Middle	4
69.1550000000000	0	n/a	41494	KeyDown	14342	4	Index	4
69.5266666666667	0	n/a	41717	KeyDown	14342	1	Little	4
70.3233333333333	0	n/a	42195	KeyDown	14342	1	Little	4
70.4333333333333	0	n/a	42261	KeyDown	14342	4	Index	4
71.0300000000000	0	n/a	42619	KeyDown	14342	3	Middle	4
71.1400000000000	0	n/a	42685	KeyDown	14342	4	Index	4
